Model,Image,Has_Lesion,GT_Lesion_Pixels,Pred_Lesion_Pixels,Case_Lesion_Dice
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice053.png,1,216,222,0.9178082170826296
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice054.png,1,456,454,0.9692307681656804
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice056.png,1,1124,1129,0.9533954722798955
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice057.png,1,1260,1325,0.9470019338696318
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice058.png,1,1672,1662,0.9261704679093126
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice059.png,1,1999,1984,0.9420035147019826
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice060.png,1,2078,2128,0.9514747856918471
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice061.png,1,2510,2605,0.9352883673635799
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice062.png,1,3026,2996,0.9452009297666554
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice063.png,1,3448,3360,0.9329205364981689
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice065.png,1,2979,2952,0.9189736662864663
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice067.png,1,3191,3164,0.9239968527263577
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice068.png,1,2863,2858,0.9274602340626708
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice069.png,1,2734,2719,0.9150926094048977
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice070.png,1,2828,2667,0.891157702663417
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice071.png,1,2336,2370,0.8839991452928863
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice074.png,1,1495,1346,0.7428977270089142
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice075.png,1,1708,1560,0.7871881734563634
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice076.png,1,1368,1509,0.8001397621243398
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice078.png,1,1404,1108,0.7159408706688211
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice080.png,1,1201,905,0.7673314336337458
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice081.png,1,1120,947,0.7663280112402865
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice083.png,1,883,824,0.7990626826016035
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice084.png,1,676,639,0.73307984735127
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice085.png,1,748,448,0.6454849492930728
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice087.png,1,751,689,0.8027777772202932
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice088.png,1,562,595,0.7968885040649191
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice089.png,1,501,523,0.8222656241970061
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice090.png,1,429,392,0.7917174168188582
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice091.png,1,482,492,0.8069815186786637
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice092.png,1,514,419,0.7481243293160511
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice093.png,1,527,585,0.7410071935782309
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice094.png,1,470,383,0.6635404447086278
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice095.png,1,475,512,0.7821681856310353
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice096.png,1,525,502,0.8257059388259922
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice097.png,1,375,356,0.7688098484694804
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice098.png,1,304,260,0.6453900697776772
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice102.png,1,638,574,0.735973596752497
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice103.png,1,308,276,0.8390410944536968
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice105.png,1,401,241,0.6510903416649683
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice106.png,1,360,350,0.8112676044911724
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice107.png,1,383,256,0.6071987470935857
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice108.png,1,495,422,0.7415485269994019
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice109.png,1,598,580,0.8353140909717197
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice110.png,1,545,403,0.6371308010156848
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice111.png,1,439,327,0.6971279364267259
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice112.png,1,505,436,0.7353878844469842
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice113.png,1,520,493,0.7660414602506994
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice117.png,1,225,197,0.6777251168774286
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice118.png,1,318,302,0.7580645149063475
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice119.png,1,113,162,0.6618181794115703
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice120.png,1,126,136,0.7862595389837422
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice121.png,1,235,284,0.7591522143368936
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice122.png,1,267,278,0.8293577966433802
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice124.png,1,222,197,0.7064439123951219
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice125.png,1,196,188,0.7031249981689454
Attention U-Net,RET_Cirrus_7291fbbae825c6a9230b8787ee7645d2_slice127.png,1,251,193,0.7387387370749128
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice000.png,0,0,6,
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice007.png,1,88,119,0.9534883665494862
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice008.png,1,61,86,0.878048773349197
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice023.png,1,29,16,0.5333333214814818
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice024.png,1,20,39,0.6440677856937663
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice026.png,1,68,83,0.7814569484671725
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice027.png,1,18,26,0.7727272551652897
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice028.png,1,76,75,0.8609271466163765
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice029.png,1,72,79,0.8874172126661112
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice030.png,1,78,68,0.8356164326327642
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice033.png,1,45,41,0.9069767336398055
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice036.png,1,70,62,0.8939393871671258
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice038.png,1,52,53,0.8761904678458051
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice039.png,1,89,107,0.7857142817055394
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice040.png,1,48,42,0.9111111009876545
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice041.png,1,17,17,0.9411764429065753
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice045.png,1,168,179,0.9106628215831043
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice046.png,1,512,546,0.8601134207371328
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice048.png,1,1031,942,0.8616320320012001
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice049.png,1,1214,1141,0.8747346068472465
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice050.png,1,1432,1404,0.8899858953138273
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice051.png,1,2154,2033,0.8922856458341806
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice052.png,1,2657,2591,0.9058689022664121
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice053.png,1,2831,2640,0.8934381281496183
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice054.png,1,3196,2966,0.902629016406584
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice055.png,1,3383,3159,0.8942219503371718
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice057.png,1,3815,3500,0.8458759256307662
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice059.png,1,4255,4006,0.9295567246930037
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice061.png,1,4610,4311,0.9368057215763113
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice062.png,1,3975,3689,0.9229554553174342
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice063.png,1,3793,3864,0.9026019450403076
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice064.png,1,3990,3829,0.9175966288594171
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice066.png,1,3250,3099,0.905080850404397
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice067.png,1,3783,3424,0.9204850079538622
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice070.png,1,3595,3402,0.4494558991338121
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice072.png,1,3073,2942,0.8648379050931275
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice074.png,1,2645,2527,0.8689095125930182
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice075.png,1,2096,2117,0.8654165675610214
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice077.png,1,2090,1867,0.8602476621530838
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice078.png,1,2021,1797,0.8784704031224541
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice079.png,1,1315,1143,0.8315703820864238
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice082.png,1,782,687,0.8019060579973409
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice084.png,1,581,512,0.8472095143209427
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice085.png,1,497,492,0.8048533864460532
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice086.png,1,401,372,0.8745148759708734
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice088.png,1,287,220,0.8047337262234049
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice089.png,1,297,286,0.8267581460947545
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice090.png,1,238,251,0.8629856833067777
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice091.png,1,96,108,0.8823529368512111
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice092.png,1,125,74,0.6432160771697685
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice094.png,1,19,18,0.9189188940832732
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice095.png,1,27,25,0.9615384430473377
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice114.png,0,0,0,
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice116.png,0,0,0,
Attention U-Net,RET_Cirrus_80293194ec21abbfd3da95f83cdbd5ab_slice118.png,0,0,0,
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice034.png,0,0,0,
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice050.png,1,27,31,0.8620689506539837
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice051.png,1,93,109,0.8217821741495932
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice052.png,1,331,352,0.793557831927441
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice053.png,1,409,464,0.8568155774836018
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice055.png,1,845,905,0.8171428566759183
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice056.png,1,1100,1142,0.8189116856293882
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice057.png,1,987,1155,0.8461176466606506
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice058.png,1,1391,1441,0.8247250641509458
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice059.png,1,1650,1716,0.8983701047112398
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice060.png,1,1714,1947,0.8642523160851652
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice061.png,1,1647,1740,0.8725668411086663
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice063.png,1,2344,2359,0.8901177422645863
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice064.png,1,2822,2852,0.87328039378226
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice066.png,1,2436,2587,0.8923538811338089
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice068.png,1,2088,2259,0.8789504879797945
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice070.png,1,2545,2569,0.8560789619943551
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice071.png,1,2278,2489,0.8747473544143993
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice072.png,1,1522,1796,0.8252964807732714
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice074.png,1,1509,1465,0.8232858049774227
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice075.png,1,1694,1611,0.8096607396399109
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice078.png,1,865,928,0.7926689571634198
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice079.png,1,409,420,0.7727856216010455
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice082.png,1,667,585,0.7555910537095918
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice083.png,1,998,867,0.7849865947533583
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice084.png,1,760,766,0.7968545211029786
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice085.png,1,649,528,0.7561597274798982
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice086.png,1,177,183,0.8055555533179013
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice088.png,1,186,193,0.8232189951893958
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice089.png,1,182,167,0.813753579330219
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice090.png,1,291,243,0.8314606726002609
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice092.png,1,171,144,0.8190476164474679
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice093.png,1,85,61,0.6575342420716833
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice094.png,1,24,28,0.9230769053254442
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice095.png,1,42,42,0.7142857057823131
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice099.png,0,0,0,
Attention U-Net,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice113.png,0,0,0,
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice007.png,0,0,0,
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice018.png,0,0,0,
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice025.png,0,0,0,
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice038.png,0,0,0,
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice052.png,0,0,0,
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice054.png,1,45,45,0.7555555471604939
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice055.png,1,41,35,0.8421052520775625
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice056.png,1,59,43,0.7254901889657824
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice057.png,1,11,10,0.7619047256235845
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice059.png,1,97,74,0.7134502882254369
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice060.png,1,149,145,0.8843537384885928
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice063.png,1,73,79,0.8684210469182826
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice064.png,1,94,79,0.7167630016372081
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice065.png,1,83,74,0.7643312053227311
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice068.png,1,197,201,0.8643216058685387
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice069.png,1,143,136,0.87455196819157
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice070.png,1,117,134,0.8446215105791972
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice071.png,1,119,120,0.8619246825860892
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice072.png,1,94,112,0.8155339766236215
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice074.png,1,12,12,0.9166666284722238
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice075.png,1,40,37,0.9090908972845338
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice076.png,1,37,52,0.741573025375584
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice078.png,1,76,102,0.7865168495139503
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice079.png,1,66,72,0.7391304294265911
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice082.png,1,48,58,0.8113207470630118
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice083.png,1,66,70,0.7205882299956748
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice084.png,1,65,54,0.8067226822964481
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice085.png,1,18,22,0.7499999812500006
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice092.png,0,0,0,
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice106.png,1,19,18,0.8648648414901394
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice111.png,1,27,25,0.8846153676035506
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice112.png,1,15,18,0.9090908815427007
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice116.png,1,28,24,0.7307692167159766
Attention U-Net,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice125.png,1,41,47,0.931818171229339
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice044.png,1,33,49,0.8148148047553728
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice046.png,1,108,103,0.9573459670267964
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice047.png,1,202,199,0.9127182022126729
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice048.png,1,301,302,0.9121061344741191
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice049.png,1,465,418,0.8856172130400711
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice051.png,1,600,558,0.9447322962480722
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice053.png,1,602,575,0.9515717918848157
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice054.png,1,527,564,0.918423463869456
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice055.png,1,552,559,0.9468946886166564
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice056.png,1,472,502,0.9527720729437659
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice058.png,1,587,542,0.9459698840159699
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice059.png,1,567,592,0.9370146670086154
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice060.png,1,597,596,0.9103101417348615
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice062.png,1,402,424,0.9273607736956891
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice063.png,1,286,285,0.9457092803052377
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice064.png,1,170,166,0.9464285686118198
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice065.png,1,62,86,0.7567567516435355
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice093.png,0,0,2,
Attention U-Net,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice101.png,0,0,0,
Attention U-Net,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice003.png,0,0,0,
Attention U-Net,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice015.png,0,0,0,
Attention U-Net,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice031.png,1,9,11,0.799999960000002
Attention U-Net,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice033.png,1,14,14,0.9999999642857155
Attention U-Net,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice034.png,1,47,44,0.7472527390411787
Attention U-Net,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice035.png,1,48,53,0.8118811800803843
Attention U-Net,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice036.png,1,130,100,0.7652173879773158
