Model,Image,GT_Lesion_Pixels,Pred_Lesion_Pixels,Case_Lesion_Dice,Has_Lesion
nnU-Net + CBAM-Decoder,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice079.png,409,424,0.8019207673446329,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice082.png,667,746,0.7515923561559855,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice083.png,998,974,0.7758620685720781,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice084.png,760,693,0.7887130070277267,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice085.png,649,636,0.7579766531066329,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice086.png,177,233,0.6780487788340274,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice088.png,186,253,0.7562642351793526,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice089.png,182,157,0.7610619446576344,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice090.png,291,197,0.7499999984631147,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice092.png,171,136,0.8338762187821621,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice093.png,85,54,0.7194244552559392,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice094.png,24,11,0.6285714106122454,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice095.png,42,35,0.727272717827627,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice099.png,0,0,,0
nnU-Net + CBAM-Decoder,RET_Cirrus_8248fbc73c9381d0bf3e909c7d732f84_slice113.png,0,0,,0
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice007.png,0,0,,0
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice018.png,0,0,,0
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice025.png,0,0,,0
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice038.png,0,0,,0
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice052.png,0,0,,0
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice054.png,45,34,0.5316455628905625,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice055.png,41,41,0.5609756029149316,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice056.png,59,36,0.5473684152908588,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice057.png,11,2,0.3076922840236705,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice059.png,97,78,0.6742857104326531,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice060.png,149,140,0.8788927305228625,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice063.png,73,68,0.8085106325637544,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice064.png,94,117,0.7393364893870309,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice065.png,83,64,0.8163265250590033,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice068.png,197,211,0.8382352920631488,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice069.png,143,154,0.8956228926073303,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice070.png,117,144,0.8199233685060408,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice071.png,119,129,0.8064516096514048,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice072.png,94,116,0.8190476151473923,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice074.png,12,7,0.7368420664819965,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice075.png,40,23,0.7301587185689092,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice076.png,37,61,0.7142857069970846,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice078.png,76,108,0.7826086913988658,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice079.png,66,51,0.6495726440207467,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice082.png,48,59,0.8037383102454364,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice083.png,66,81,0.6530612200472026,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice084.png,65,51,0.7758620622770512,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice085.png,18,22,0.6499999837500005,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice092.png,0,0,,0
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice106.png,19,11,0.7333333088888897,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice111.png,27,23,0.8799999824000004,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice112.png,15,18,0.7272727052341605,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice116.png,28,17,0.7111110953086424,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8482e2f4d2aae33a5eac5178801df9fb_slice125.png,41,40,0.9382715933546717,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice044.png,33,37,0.91428570122449,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice046.png,108,124,0.9051724098914983,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice047.png,202,174,0.9095744656660254,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice048.png,301,287,0.9557823112996899,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice049.png,465,407,0.85550458617488,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice051.png,600,572,0.9607508524225674,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice053.png,602,584,0.9494097799752025,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice054.png,527,556,0.9196675891785155,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice055.png,552,545,0.9316317220313293,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice056.png,472,479,0.9421661399136003,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice058.png,587,553,0.9368421044413665,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice059.png,567,556,0.9581478174905184,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice060.png,597,570,0.9220222785586784,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice062.png,402,400,0.9201995000995019,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice063.png,286,221,0.8244575920622138,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice064.png,170,161,0.9425981844634496,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice065.png,62,50,0.7678571360012756,1
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice093.png,0,0,,0
nnU-Net + CBAM-Decoder,RET_Cirrus_8e78a8e83df1029abbd2479ff1d5f92f_slice101.png,0,0,,0
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice003.png,0,0,,0
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice015.png,0,0,,0
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice031.png,9,13,0.7272726942148775,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice033.png,14,14,0.9999999642857155,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice034.png,47,42,0.6966292056558516,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice035.png,48,56,0.7884615308801776,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice036.png,130,129,0.8262548230646533,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice038.png,484,490,0.8418891161787586,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice039.png,533,578,0.8730873079450159,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice040.png,501,535,0.8320463312431984,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice042.png,595,664,0.8387609206999516,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice043.png,747,885,0.8627450975105728,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice044.png,1018,1064,0.8962536018749984,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice045.png,1002,1032,0.8751229100908933,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice046.png,1084,1110,0.8960802183700638,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice047.png,1145,1232,0.8666386197447882,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice048.png,1210,1290,0.8871999996451201,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice049.png,1522,1584,0.8737926590876393,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice050.png,1461,1593,0.8945645052735546,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice051.png,1646,1704,0.9253731340521274,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice052.png,2384,2546,0.9265720079256445,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice053.png,2516,2692,0.9228110597306429,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice055.png,2582,2542,0.9270101481407084,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice056.png,2382,2479,0.943015840168069,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice058.png,2687,2847,0.9320563785811246,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice061.png,2616,2945,0.8962416829893469,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice062.png,2706,2871,0.921283844195574,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice064.png,2200,2499,0.8729516916635557,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice065.png,2379,2539,0.9084993898112038,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice066.png,2091,2290,0.8965989498067566,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice067.png,1955,2085,0.8772277225551417,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice069.png,1624,1896,0.8267045452196863,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice070.png,1675,1764,0.8519918578505403,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice071.png,1339,1490,0.8575468360348014,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice072.png,1611,1655,0.8560930799583304,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice073.png,1669,1799,0.8823529409220436,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice075.png,1558,1729,0.8652266501779049,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice076.png,1058,1283,0.8124733016606266,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice077.png,1006,1125,0.8662599714377006,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice080.png,716,822,0.8244473336642084,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice081.png,705,705,0.8510638291836427,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice084.png,604,687,0.7792408979246778,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice085.png,422,485,0.8224917300744303,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice086.png,454,496,0.8021052623135734,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice087.png,353,453,0.796526053602325,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice088.png,275,334,0.7422003271885053,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice090.png,616,668,0.8364485974794014,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice092.png,437,487,0.8290043281071382,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice093.png,545,602,0.850915430818731,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice094.png,392,458,0.8258823519695502,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice096.png,633,664,0.8234387040682816,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice097.png,571,610,0.8518204903879588,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice098.png,359,382,0.8340080960404749,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice099.png,559,567,0.808170514379955,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice101.png,804,784,0.833753148089576,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice102.png,536,596,0.7703180205209204,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice103.png,701,756,0.8277282080798021,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice104.png,586,580,0.8216123492095948,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice107.png,437,605,0.750479845728906,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice108.png,270,464,0.6784741135170652,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice110.png,436,435,0.7531572896060192,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice111.png,381,461,0.7980997615224469,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice112.png,189,254,0.7042889374621017,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice113.png,53,75,0.7343749942626954,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice114.png,19,22,0.9268292456870916,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice115.png,69,136,0.5658536557763236,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice117.png,119,124,0.6913580218462633,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice118.png,97,137,0.726495723391044,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice119.png,108,129,0.7594936676814613,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice120.png,84,127,0.7772511811504683,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice121.png,96,80,0.6136363601497934,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice122.png,84,73,0.8025477655888678,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice123.png,76,88,0.8292682876264129,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice124.png,205,176,0.7769028850999924,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice125.png,231,228,0.8671023946250492,1
nnU-Net + CBAM-Decoder,RET_Cirrus_92a0bdb6013c8d0b4770e4e907d3d8cf_slice127.png,254,236,0.8775510186172428,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice004.png,0,0,,0
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice013.png,0,0,,0
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice021.png,0,0,,0
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice032.png,44,115,0.5534591160159804,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice033.png,108,116,0.8392857105389031,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice034.png,185,189,0.8074866288569876,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice035.png,136,138,0.7372262746816559,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice036.png,190,157,0.835734867908545,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice037.png,349,309,0.8693009105329773,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice038.png,281,316,0.874371857831873,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice039.png,366,385,0.8761651120157589,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice040.png,429,400,0.8468033765418536,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice041.png,329,384,0.8751753143405676,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice042.png,387,434,0.869671131705638,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice044.png,374,380,0.9151193621815393,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice046.png,413,385,0.9298245602383151,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice047.png,361,335,0.9281609182066654,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice048.png,466,441,0.8784737225126629,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice049.png,422,405,0.8902934011267074,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice050.png,310,294,0.910596024982457,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice051.png,281,284,0.9203539806719399,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice052.png,260,277,0.9013035364966414,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice054.png,205,205,0.8878048758834027,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice055.png,252,200,0.8539822989956144,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice056.png,256,243,0.8482193282980075,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice057.png,400,385,0.8823651041678456,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice058.png,343,350,0.8796230135569678,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice059.png,253,249,0.8099257836367638,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice061.png,406,357,0.831144152671103,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice062.png,487,504,0.8338542682738959,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice064.png,552,511,0.8257382446771079,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice065.png,785,809,0.8817456958857475,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice066.png,1007,972,0.8513981163521633,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice067.png,690,700,0.8521004793270048,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice068.png,1354,1260,0.8392523538172139,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice070.png,1095,1173,0.8326305139308978,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice071.png,1043,1117,0.8061184673045223,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice073.png,657,685,0.7721565177283995,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice075.png,867,888,0.8717948712981225,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice076.png,933,927,0.8795698920002312,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice077.png,573,635,0.8476821185035743,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice078.png,658,830,0.7393474390427386,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice079.png,418,395,0.8086940578530879,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice080.png,198,234,0.7323190748776254,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice082.png,439,441,0.8449049549977633,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice083.png,262,324,0.7635664309504671,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice084.png,436,526,0.8108032787687103,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice086.png,354,405,0.6920438760615429,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice088.png,292,329,0.8562091489277628,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice089.png,0,125,,0
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice098.png,59,69,0.8281249935302735,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice100.png,81,93,0.7701149381027877,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice101.png,69,90,0.7421383601123374,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice102.png,58,83,0.7943262355012324,1
nnU-Net + CBAM-Decoder,RET_Cirrus_93ae688615be155f7207e4c1f45eb725_slice104.png,65,76,0.9078014120014084,1
